ID,Labeled Data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement,Dataset Name,Reviews,View Label
cjmadqisl52zi0780wgfsk5b0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01156.jpg?alt=media&token=246b900d-20a0-4582-9e1c-c12d9a979def,"{""Cube"":[{""geometry"":[{""x"":131,""y"":55},{""x"":131,""y"":0},{""x"":218,""y"":0},{""x"":218,""y"":55}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436063000,2.279,01156.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadqisl52zi0780wgfsk5b0
cjmadqkk8en330728mf5tji4z,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01157.jpg?alt=media&token=a2ac934e-653c-465a-abc2-edef1ba35c9d,"{""Cube"":[{""geometry"":[{""x"":116,""y"":55},{""x"":116,""y"":0},{""x"":208,""y"":0},{""x"":208,""y"":55}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436066000,2.258,01157.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadqkk8en330728mf5tji4z
cjmadqmg4en4307288r861kmr,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01158.jpg?alt=media&token=a6723a8c-9b3c-401f-bcbc-87adc4ac7865,"{""Cube"":[{""geometry"":[{""x"":144,""y"":51},{""x"":144,""y"":0},{""x"":237,""y"":0},{""x"":237,""y"":51}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436068000,2.459,01158.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadqmg4en4307288r861kmr
cjmadqohren6f0728cx98wb0s,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01159.jpg?alt=media&token=7cfa0396-43b2-48cf-831d-dead1f172a3f,"{""Cube"":[{""geometry"":[{""x"":153,""y"":61},{""x"":153,""y"":0},{""x"":249,""y"":0},{""x"":249,""y"":61}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436071000,2.646,01159.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadqohren6f0728cx98wb0s
cjmadqq93en8907287qxfe9d5,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01160.jpg?alt=media&token=6252e19e-a9c8-448e-a42d-0fc72a12beb5,"{""Cube"":[{""geometry"":[{""x"":113,""y"":64},{""x"":113,""y"":0},{""x"":215,""y"":0},{""x"":215,""y"":64}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436073000,2.211,01160.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadqq93en8907287qxfe9d5
cjmadqsq0538i07808uuaqcog,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01161.jpg?alt=media&token=9757d9d4-2ee3-4b75-b331-50451c820c71,"{""Cube"":[{""geometry"":[{""x"":148,""y"":30},{""x"":148,""y"":0},{""x"":230,""y"":0},{""x"":230,""y"":30}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436076000,3.205,01161.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadqsq0538i07808uuaqcog
cjmadqujh53av0780b975c5b6,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01162.jpg?alt=media&token=949a1929-4378-4523-84ee-f44206e7a909,"{""Cube"":[{""geometry"":[{""x"":113,""y"":37},{""x"":113,""y"":0},{""x"":201,""y"":0},{""x"":201,""y"":37}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436079000,2.323,01162.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadqujh53av0780b975c5b6
cjmadqwdpenee072892ael7am,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01166.jpg?alt=media&token=202bdaa5-c933-4230-a853-c26117ce6d73,"{""Cube"":[{""geometry"":[{""x"":96,""y"":44},{""x"":96,""y"":0},{""x"":175,""y"":0},{""x"":175,""y"":44}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436081000,2.382,01166.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadqwdpenee072892ael7am
cjmadqy7fengs0728fa6kdps0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01167.jpg?alt=media&token=f22df26d-3da3-4750-bcba-05978c5fd432,"{""Cube"":[{""geometry"":[{""x"":159,""y"":41},{""x"":159,""y"":0},{""x"":235,""y"":0},{""x"":235,""y"":41}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436083000,2.305,01167.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadqy7fengs0728fa6kdps0
cjmadr0i653ha0780k35it5ea,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01168.jpg?alt=media&token=5cd53376-ac3c-4b81-bd4c-0440fa15244f,"{""Cube"":[{""geometry"":[{""x"":84,""y"":87},{""x"":84,""y"":2},{""x"":176,""y"":2},{""x"":176,""y"":87}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436086000,2.914,01168.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadr0i653ha0780k35it5ea
cjmadr36j53jr0780a7h9qfag,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01169.jpg?alt=media&token=4112ad5c-1231-44a7-9b99-04df7a813974,"{""Cube"":[{""geometry"":[{""x"":90,""y"":108},{""x"":90,""y"":0},{""x"":185,""y"":0},{""x"":185,""y"":108}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436090000,3.547,01169.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadr36j53jr0780a7h9qfag
cjmadr5fdenny0728e9kidckz,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01175.jpg?alt=media&token=fe31a151-4a9a-4091-9f57-dfb0928c6bab,"{""Cube"":[{""geometry"":[{""x"":192,""y"":54},{""x"":192,""y"":0},{""x"":300,""y"":0},{""x"":300,""y"":54}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436093000,2.886,01175.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadr5fdenny0728e9kidckz
cjmadr7vw53o80780408hy658,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01176.jpg?alt=media&token=601c5b2c-a528-41ce-9f46-027e04b221e8,"{""Cube"":[{""geometry"":[{""x"":93,""y"":57},{""x"":93,""y"":0},{""x"":209,""y"":0},{""x"":209,""y"":57}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436096000,3.155,01176.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadr7vw53o80780408hy658
cjmadr9rn53pn0780xx6t48np,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01177.jpg?alt=media&token=d2f58163-cc60-4c8a-b041-daf9f13f6d4d,"{""Cube"":[{""geometry"":[{""x"":155,""y"":50},{""x"":155,""y"":0},{""x"":248,""y"":0},{""x"":248,""y"":50}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436098000,2.442,01177.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadr9rn53pn0780xx6t48np
cjmadrdi7enwo0728axd6otsh,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01180.jpg?alt=media&token=1e290417-1149-475d-9961-b53e1be64280,"{""Cube"":[{""geometry"":[{""x"":20,""y"":134},{""x"":20,""y"":34},{""x"":136,""y"":34},{""x"":136,""y"":134}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436103000,4.833,01180.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadrdi7enwo0728axd6otsh
cjmadrgfkenyv0728vqbbb7iy,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01181.jpg?alt=media&token=bcd3e7bf-0c57-4591-bb28-de0113fa33dd,"{""Cube"":[{""geometry"":[{""x"":93,""y"":87},{""x"":93,""y"":0},{""x"":205,""y"":0},{""x"":205,""y"":87}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436107000,3.747,01181.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadrgfkenyv0728vqbbb7iy
cjmadrioy53vv07801t8exa35,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01182.jpg?alt=media&token=7b458dc2-a44b-495d-bd56-09746d713d53,"{""Cube"":[{""geometry"":[{""x"":128,""y"":77},{""x"":128,""y"":3},{""x"":242,""y"":3},{""x"":242,""y"":77}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436110000,2.704,01182.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadrioy53vv07801t8exa35
cjmadrko453xc07803mr51dp3,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01183.jpg?alt=media&token=e9dd3800-7451-48ca-be4d-a9ff057cdf82,"{""Cube"":[{""geometry"":[{""x"":123,""y"":64},{""x"":123,""y"":0},{""x"":246,""y"":0},{""x"":246,""y"":64}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436112000,2.765,01183.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadrko453xc07803mr51dp3
cjmadrmlk53za0780zztzrayw,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01184.jpg?alt=media&token=e8fee54b-e715-4827-92db-f2eeb54c8ad9,"{""Cube"":[{""geometry"":[{""x"":148,""y"":64},{""x"":148,""y"":0},{""x"":262,""y"":0},{""x"":262,""y"":64}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436115000,2.452,01184.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadrmlk53za0780zztzrayw
cjmadroh7eo6a0728q5fonzyj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01185.jpg?alt=media&token=2d0be46a-458d-43ec-9c41-cab9aec4391b,"{""Cube"":[{""geometry"":[{""x"":135,""y"":52},{""x"":135,""y"":0},{""x"":245,""y"":0},{""x"":245,""y"":52}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436117000,2.441,01185.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadroh7eo6a0728q5fonzyj
cjmadrsbweoao07281ir58ilj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01186.jpg?alt=media&token=de68499e-48d4-4ca3-bd36-8a9e897bdb88,"{""Cube"":[{""geometry"":[{""x"":192,""y"":0},{""x"":192,""y"":61},{""x"":299,""y"":61},{""x"":299,""y"":0}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436122000,4.881,01186.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadrsbweoao07281ir58ilj
cjmadrutieod307283i5repmv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01187.jpg?alt=media&token=adab44a2-8e89-4426-85aa-fe77d7ee26d9,"{""Cube"":[{""geometry"":[{""x"":184,""y"":62},{""x"":184,""y"":0},{""x"":286,""y"":0},{""x"":286,""y"":62}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436126000,3.292,01187.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadrutieod307283i5repmv
cjmadrxnjeof40728rr43kg9y,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01189.jpg?alt=media&token=371de624-9c29-47c8-8da8-792328729e05,"{""Cube"":[{""geometry"":[{""x"":219,""y"":50},{""x"":219,""y"":0},{""x"":312,""y"":0},{""x"":312,""y"":50}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436129000,3.584,01189.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadrxnjeof40728rr43kg9y
cjmads0us54af0780anmjz4ue,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01190.jpg?alt=media&token=ee319eb8-e794-427d-a69e-cc2497a1c9ea,"{""Cube"":[{""geometry"":[{""x"":265,""y"":61},{""x"":265,""y"":0},{""x"":351,""y"":0},{""x"":351,""y"":61}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436133000,4.168,01190.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmads0us54af0780anmjz4ue
cjmads3w654c4078085h8clde,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01191.jpg?alt=media&token=fb245cd2-00b5-4cef-b915-7f9c22397aaf,"{""Cube"":[{""geometry"":[{""x"":266,""y"":66},{""x"":266,""y"":1},{""x"":352,""y"":1},{""x"":352,""y"":66}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436137000,3.974,01191.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmads3w654c4078085h8clde
cjmads6jqeom20728m0wpgtj0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01192.jpg?alt=media&token=eb28f50e-e477-450c-8174-5dfe26613dc2,"{""Cube"":[{""geometry"":[{""x"":193,""y"":42},{""x"":193,""y"":0},{""x"":279,""y"":0},{""x"":279,""y"":42}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436141000,3.268,01192.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmads6jqeom20728m0wpgtj0
cjmads8ineonk0728gzzd8kpl,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01193.jpg?alt=media&token=6552cbda-eab1-4160-8a54-98e174bd7320,"{""Cube"":[{""geometry"":[{""x"":157,""y"":47},{""x"":157,""y"":0},{""x"":240,""y"":0},{""x"":240,""y"":47}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436143000,2.692,01193.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmads8ineonk0728gzzd8kpl
cjmadsaj454ir0780oeggdrww,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01194.jpg?alt=media&token=596e53a8-8b40-4139-be7e-0c382d6fff11,"{""Cube"":[{""geometry"":[{""x"":199,""y"":55},{""x"":199,""y"":1},{""x"":285,""y"":1},{""x"":285,""y"":55}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436146000,2.588,01194.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadsaj454ir0780oeggdrww
cjmadscp154kv07804uygs1gh,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01195.jpg?alt=media&token=ce9bd86b-b92e-43e9-86c5-3ea2b96a089c,"{""Cube"":[{""geometry"":[{""x"":171,""y"":58},{""x"":171,""y"":0},{""x"":270,""y"":0},{""x"":270,""y"":58}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436149000,2.787,01195.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadscp154kv07804uygs1gh
cjmadsfjm54na0780gaxep49b,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01196.jpg?alt=media&token=e9b68047-e5f8-436f-bb19-4e36dc7e76b7,"{""Cube"":[{""geometry"":[{""x"":183,""y"":51},{""x"":183,""y"":0},{""x"":268,""y"":0},{""x"":268,""y"":51}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436153000,3.62,01196.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadsfjm54na0780gaxep49b
cjmadsib154ql0780tpez3v1i,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01197.jpg?alt=media&token=85401f80-fe84-472a-a757-cc4064352588,"{""Cube"":[{""geometry"":[{""x"":193,""y"":84},{""x"":193,""y"":5},{""x"":293,""y"":5},{""x"":293,""y"":84}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436156000,3.52,01197.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadsib154ql0780tpez3v1i
cjmadslbs54ta0780wsephma9,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01198.jpg?alt=media&token=c9c8fbd4-1fde-4649-a365-c54d05d5d58e,"{""Cube"":[{""geometry"":[{""x"":197,""y"":108},{""x"":197,""y"":29},{""x"":298,""y"":29},{""x"":298,""y"":108}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436160000,3.442,01198.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadslbs54ta0780wsephma9
cjmadsnpn54w8078039rr7mst,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01199.jpg?alt=media&token=1572d107-fbcd-4394-a30e-19099ca0daeb,"{""Cube"":[{""geometry"":[{""x"":229,""y"":85},{""x"":229,""y"":12},{""x"":338,""y"":12},{""x"":338,""y"":85}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436163000,3.585,01199.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadsnpn54w8078039rr7mst
cjmadsq3c54z107800a3cu4dt,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01200.jpg?alt=media&token=197a1910-17d2-45ad-96c4-bf7cc2c4baed,"{""Cube"":[{""geometry"":[{""x"":205,""y"":74},{""x"":205,""y"":2},{""x"":315,""y"":2},{""x"":315,""y"":74}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436166000,2.98,01200.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadsq3c54z107800a3cu4dt
cjmadss2jep8i072854pkswjc,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01201.jpg?alt=media&token=08bc52ce-a57e-4412-953b-18df9c985763,"{""Cube"":[{""geometry"":[{""x"":210,""y"":58},{""x"":210,""y"":1},{""x"":304,""y"":1},{""x"":304,""y"":58}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436169000,2.664,01201.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadss2jep8i072854pkswjc
cjmadsufdepb90728xjve7q1d,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01202.jpg?alt=media&token=cac79948-de64-459a-a9bd-aee33517ada4,"{""Cube"":[{""geometry"":[{""x"":236,""y"":54},{""x"":236,""y"":0},{""x"":340,""y"":0},{""x"":340,""y"":54}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436172000,3.039,01202.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadsufdepb90728xjve7q1d
cjmadswjm555i0780hyd2x2g1,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01203.jpg?alt=media&token=140ac1d5-e477-47c3-8160-c045cc18463b,"{""Cube"":[{""geometry"":[{""x"":200,""y"":64},{""x"":200,""y"":0},{""x"":302,""y"":0},{""x"":302,""y"":64}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436175000,2.735,01203.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadswjm555i0780hyd2x2g1
cjmadsylgeph807287kjmk4lb,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01204.jpg?alt=media&token=1afdc907-92e8-4036-8760-54f593f9bd62,"{""Cube"":[{""geometry"":[{""x"":205,""y"":69},{""x"":205,""y"":0},{""x"":306,""y"":0},{""x"":306,""y"":69}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436177000,2.638,01204.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadsylgeph807287kjmk4lb
cjmadt2u7eplz0728v98ihqa5,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01205.jpg?alt=media&token=143bbe07-f7bf-4bd1-830c-2768ddf4c32c,"{""Cube"":[{""geometry"":[{""x"":205,""y"":70},{""x"":205,""y"":0},{""x"":307,""y"":0},{""x"":307,""y"":70}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436183000,5.301,01205.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadt2u7eplz0728v98ihqa5
cjmadt516epo50728679h6uf4,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01206.jpg?alt=media&token=bb25a3da-1e6c-4e01-ba11-bb11eb8a607d,"{""Cube"":[{""geometry"":[{""x"":231,""y"":71},{""x"":231,""y"":1},{""x"":339,""y"":1},{""x"":339,""y"":71}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436186000,2.994,01206.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadt516epo50728679h6uf4
cjmadt74p55ih0780ep7ea3ss,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjmacxyase88h0728ibuxr243%2Ff4118b52-b3d6-4fd7-90ae-22a8378c7fe9%2F01207.jpg?alt=media&token=afe8408c-007a-4803-8b91-b13300afb8a5,"{""Cube"":[{""geometry"":[{""x"":220,""y"":70},{""x"":220,""y"":0},{""x"":326,""y"":0},{""x"":326,""y"":70}]}]}",vatanaksoytezer@gmail.com,Explore the example project,1537436188000,2.717,01207.jpg,,Power Cubes-2,[],https://image-segmentation-v4.labelbox.com?project=cjmacxybi4pxl0780cqk0o2n0&label=cjmadt74p55ih0780ep7ea3ss
